IdCliente;Edad;Rango estareo;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Credito Hipotecario;Tiene Credito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
296;69;65 a mas;Jubilado;Casado;Universitario;No;2991000;No;No;Celular;0;Si
297;68;65 a mas;Trabajador Dependiente;Casado;Técnico Profesional;No;1093000;No;No;Celular;0;No
298;72;65 a mas;Jubilado;Divorciado;Enseñanza Básica;No;18000;No;No;Celular;0;No
299;71;65 a mas;Jubilado;Casado;Universitario;No;1765000;No;No;Fono Particular;2;No
300;66;65 a mas;Jubilado;Divorciado;Universitario;No;852000;No;No;Celular;0;No
301;64;55 a 64;Jubilado;Casado;Universitario;No;1843000;No;No;Celular;2;Si
302;67;65 a mas;Jubilado;Casado;Universitario;No;670000;No;No;Celular;0;Si
303;63;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;161000;No;No;Fono Particular;0;No
304;71;65 a mas;Jubilado;Casado;Universitario;No;3771000;No;No;Fono Particular;0;No
305;68;65 a mas;Jubilado;Casado;Universitario;No;9480000;No;No;Celular;0;Si
306;68;65 a mas;Jubilado;Divorciado;Universitario;No;3810000;Si;No;Celular;0;No
307;63;55 a 64;Jubilado;Casado;Universitario;No;935000;No;No;Celular;2;Si
308;64;55 a 64;Jubilado;Casado;Universitario;No;4912000;No;No;Fono Particular;3;No
309;67;65 a mas;Jubilado;Casado;Universitario;No;5539000;No;No;Celular;1;No
310;70;65 a mas;Jubilado;Casado;Universitario;No;2575000;No;No;Celular;1;No
311;63;55 a 64;Jubilado;Casado;Universitario;No;935000;No;No;Celular;1;No
312;67;65 a mas;Jubilado;Casado;Universitario;No;1714000;No;No;Fono Particular;0;Si
313;68;65 a mas;Jubilado;Casado;Universitario;No;921000;No;No;Fono Particular;0;Si
314;65;65 a mas;Gerente;Casado;Universitario;No;4515000;No;No;Fono Particular;0;No
315;64;55 a 64;Jubilado;Casado;Universitario;No;1843000;No;No;Celular;3;Si
316;67;65 a mas;Jubilado;Divorciado;Universitario;No;2308000;No;No;Fono Particular;2;No
317;63;55 a 64;Jubilado;Casado;Universitario;No;935000;No;No;Celular;3;Si
318;69;65 a mas;Jubilado;Casado;Universitario;No;10253000;No;No;Fono Particular;0;No
319;65;65 a mas;Jubilado;Casado;Universitario;No;6027000;No;No;Celular;0;No
320;70;65 a mas;Jubilado;Casado;Universitario;No;20422000;No;No;Celular;0;No
321;71;65 a mas;Jubilado;Casado;Enseñanza Básica;No;0;No;No;Fono Particular;0;No
322;68;65 a mas;Jubilado;Casado;Universitario;No;291000;No;No;Celular;0;No
323;67;65 a mas;Jubilado;Divorciado;Universitario;No;166000;No;No;Celular;0;No
324;64;55 a 64;Jubilado;Casado;Técnico Profesional;No;7819000;No;No;Celular;0;No
325;71;65 a mas;Jubilado;Casado;Universitario;No;279000;No;No;Fono Particular;0;No
326;69;65 a mas;Jubilado;Divorciado;Universitario;No;4079000;No;No;Celular;0;Si
327;70;65 a mas;Jubilado;Casado;Universitario;No;1765000;No;No;Fono Particular;0;Si
328;69;65 a mas;Jubilado;Casado;Universitario;No;4286000;No;No;Celular;0;No
329;63;55 a 64;Jubilado;Casado;Universitario;No;1124000;No;No;Fono Particular;0;No
330;71;65 a mas;Jubilado;Casado;Enseñanza Básica;No;0;No;No;Fono Particular;0;No
331;66;65 a mas;Jubilado;Casado;Universitario;No;2894000;No;No;Fono Particular;2;No
332;66;65 a mas;Jubilado;Casado;Universitario;No;1742000;No;No;Celular;0;No
333;64;55 a 64;Jubilado;Casado;Universitario;No;4912000;No;No;Fono Particular;0;No
334;71;65 a mas;Jubilado;Casado;Enseñanza Básica;No;0;No;No;Fono Particular;2;No
335;71;65 a mas;Jubilado;Casado;Universitario;No;1413000;No;No;Celular;0;Si
336;67;65 a mas;Jubilado;Casado;Universitario;No;5539000;No;No;Celular;3;No
337;70;65 a mas;Jubilado;Divorciado;Universitario;No;29080000;No;No;Celular;4;Si
338;68;65 a mas;Jubilado;Casado;Universitario;No;1388000;No;No;Celular;3;No
339;66;65 a mas;Jubilado;Casado;Universitario;No;508000;No;No;Celular;1;No
340;64;55 a 64;Jubilado;Casado;Técnico Profesional;No;519000;No;No;Fono Particular;2;Si
341;64;55 a 64;Jubilado;Soltero;Universitario;No;1050000;No;No;Celular;2;Si
342;68;65 a mas;Jubilado;Casado;Universitario;No;443000;No;No;Celular;0;No
343;68;65 a mas;Jubilado;Casado;Universitario;No;542000;No;No;Celular;5;Si
344;66;65 a mas;Jubilado;Casado;Universitario;No;796000;No;No;Celular;2;Si
345;69;65 a mas;Jubilado;Casado;Enseñanza Media;No;19000;No;No;Celular;0;No
346;63;55 a 64;Jubilado;Casado;Universitario;No;9160000;No;No;Celular;3;No
347;64;55 a 64;Jubilado;Soltero;Universitario;No;1050000;No;No;Celular;0;No
348;65;65 a mas;Jubilado;Casado;Técnico Profesional;No;3443000;No;No;Fono Particular;0;Si
349;63;55 a 64;Jubilado;Casado;Universitario;No;250000;No;No;Fono Particular;0;No
350;64;55 a 64;Jubilado;Divorciado;Universitario;No;5028000;No;No;Celular;0;Si
351;69;65 a mas;Jubilado;Divorciado;Universitario;No;7111000;Si;No;Celular;0;Si
352;69;65 a mas;Jubilado;Casado;Técnico Profesional;No;739000;No;No;Celular;0;Si
353;63;55 a 64;Jubilado;Casado;Universitario;No;1843000;No;No;Celular;0;Si
354;63;55 a 64;Jubilado;Casado;Universitario;No;934000;No;No;Celular;0;Si
355;63;55 a 64;Gerente;Casado;Universitario;No;1609000;No;No;Celular;0;Si
356;64;55 a 64;Jubilado;Casado;Técnico Profesional;No;519000;No;No;Fono Particular;1;Si
357;69;65 a mas;Jubilado;Casado;Universitario;No;154000;No;No;Celular;0;No
358;66;65 a mas;Jubilado;Casado;Universitario;No;5539000;No;No;Fono Particular;0;Si
359;67;65 a mas;Jubilado;Divorciado;Universitario;No;1092000;No;No;Celular;0;No
360;62;55 a 64;Gerente;Casado;Universitario;No;683000;No;No;Fono Particular;0;No
361;69;65 a mas;Jubilado;Casado;Universitario;No;2575000;No;No;Celular;0;No
362;64;55 a 64;Jubilado;Casado;Técnico Profesional;No;519000;No;No;Fono Particular;0;No
363;68;65 a mas;Jubilado;Casado;Universitario;No;1388000;No;No;Fono Particular;6;No
364;64;55 a 64;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;8;Si
365;64;55 a 64;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;7;No
366;70;65 a mas;Jubilado;Casado;Universitario;No;459000;No;No;Celular;0;Si
367;67;65 a mas;Jubilado;Casado;Universitario;No;1641000;Si;No;Celular;0;Si
368;68;65 a mas;Jubilado;Casado;Universitario;No;1388000;No;No;Fono Particular;1;Si
369;70;65 a mas;Jubilado;Casado;Universitario;No;279000;No;No;Celular;0;No
370;64;55 a 64;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;3;No
371;66;65 a mas;Jubilado;Casado;Universitario;No;796000;No;No;Celular;3;Si
372;69;65 a mas;Jubilado;Divorciado;Universitario;No;7111000;Si;No;Celular;1;No
373;64;55 a 64;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;5;No
374;63;55 a 64;Jubilado;Casado;Universitario;No;448000;No;No;Celular;1;No
375;62;55 a 64;Jubilado;Divorciado;Universitario;No;3203000;No;No;Celular;0;Si
376;69;65 a mas;Jubilado;Casado;Universitario;No;253000;No;No;Celular;0;No
377;65;65 a mas;Jubilado;Casado;Universitario;No;1292000;No;No;Celular;0;No
378;66;65 a mas;Jubilado;Divorciado;Universitario;No;2308000;No;No;Fono Particular;0;Si
379;63;55 a 64;Jubilado;Casado;Universitario;No;448000;No;No;Celular;0;Si
380;68;65 a mas;Jubilado;Casado;Universitario;No;542000;No;No;Fono Particular;0;No
381;66;65 a mas;Jubilado;Casado;Universitario;No;508000;No;No;Celular;0;Si
382;63;55 a 64;Jubilado;Casado;Universitario;No;951000;No;Si;Celular;1;Si
383;65;65 a mas;Jubilado;Casado;Universitario;No;4657000;No;No;Fono Particular;8;Si
384;63;55 a 64;Trabajador Independiente;Casado;Universitario;No;132000;No;No;Celular;0;No
385;65;65 a mas;Jubilado;Casado;Universitario;No;796000;No;No;Celular;0;No
386;62;55 a 64;Jubilado;Casado;Universitario;No;763000;No;No;Celular;0;Si
387;66;65 a mas;Jubilado;Soltero;Técnico Profesional;No;588000;No;Si;Celular;0;No
388;63;55 a 64;Trabajador Independiente;Casado;Universitario;No;132000;No;No;Celular;1;No
389;69;65 a mas;Jubilado;Casado;Universitario;No;5715000;No;No;Celular;2;Si
390;69;65 a mas;Jubilado;Casado;Enseñanza Básica;No;0;No;No;Celular;0;No
391;69;65 a mas;Jubilado;Casado;Enseñanza Básica;No;0;No;No;Celular;3;No
392;69;65 a mas;Jubilado;Casado;Universitario;No;2304000;No;No;Fono Particular;0;Si
393;61;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;2600000;No;No;Celular;3;Si
394;62;55 a 64;Jubilado;Soltero;Universitario;No;1285000;No;No;Fono Particular;7;No
395;69;65 a mas;Jubilado;Casado;Universitario;No;0;No;No;Celular;0;No
396;66;65 a mas;Jubilado;Casado;Universitario;No;4269000;No;No;Fono Particular;0;No
397;69;65 a mas;Jubilado;Casado;Universitario;No;5715000;No;No;Celular;3;Si
398;63;55 a 64;Jubilado;Casado;Universitario;No;3561000;No;No;Fono Particular;7;Si
399;65;65 a mas;Jubilado;Casado;Universitario;No;4657000;No;No;Celular;16;No
400;61;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;2321000;No;No;Celular;12;Si
401;62;55 a 64;Jubilado;Casado;Universitario;No;1978000;No;No;Celular;0;Si
402;67;65 a mas;Jubilado;Soltero;Universitario;No;614000;No;No;Celular;0;No
403;65;65 a mas;Trabajador Dependiente;Casado;Universitario;No;1165000;No;No;Celular;0;No
404;69;65 a mas;Jubilado;Casado;Universitario;No;2079000;No;No;Celular;3;No
405;67;65 a mas;Jubilado;Casado;Universitario;No;2000;No;No;Celular;0;No
406;68;65 a mas;Jubilado;Casado;Universitario;No;1612000;No;No;Celular;0;Si
407;63;55 a 64;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;1;No
408;68;65 a mas;Gerente;Casado;Universitario;No;7003000;No;No;Fono Particular;0;No
409;64;55 a 64;Jubilado;Casado;Universitario;No;806000;No;No;Celular;0;No
410;69;65 a mas;Jubilado;Casado;Universitario;No;17739000;No;No;Celular;0;No
411;64;55 a 64;Trabajador Dependiente;Casado;Universitario;No;4415000;No;No;Fono Particular;0;No
412;64;55 a 64;Jubilado;Casado;Técnico Profesional;No;1940000;No;No;Fono Particular;0;Si
413;65;65 a mas;Jubilado;Casado;Universitario;No;1129000;No;No;Celular;1;Si
414;65;65 a mas;Jubilado;Casado;Universitario;No;3856000;No;No;Celular;1;Si
415;61;55 a 64;Trabajador Dependiente;Casado;Técnico Profesional;No;413000;No;No;Fono Particular;0;No
416;66;65 a mas;Jubilado;Casado;Universitario;No;1533000;No;No;Celular;0;Si
417;65;65 a mas;Jubilado;Casado;Universitario;No;4657000;No;No;Celular;5;Si
418;69;65 a mas;Jubilado;Divorciado;Enseñanza Básica;No;0;No;No;Fono Particular;0;No
419;65;65 a mas;Jubilado;Casado;Universitario;No;1129000;No;No;Celular;0;Si
420;68;65 a mas;Jubilado;Casado;Universitario;No;676000;No;No;Celular;0;No
421;62;55 a 64;Jubilado;Casado;Universitario;No;6253000;No;No;Fono Particular;0;No
422;62;55 a 64;Gerente;Casado;Universitario;No;6199000;No;No;Celular;0;No
423;62;55 a 64;Jubilado;Soltero;Universitario;No;1285000;No;No;Fono Particular;2;No
424;69;65 a mas;Jubilado;Casado;Enseñanza Media;No;0;No;No;Celular;0;No
425;67;65 a mas;Jubilado;Casado;Universitario;No;1388000;No;No;Fono Particular;0;Si
426;68;65 a mas;Jubilado;Casado;Universitario;No;3232000;No;No;Celular;0;No
427;61;55 a 64;Trabajador Dependiente;Casado;Universitario;No;4130000;No;No;Celular;0;No
428;62;55 a 64;Jubilado;Casado;Universitario;No;9160000;No;No;Celular;0;No
429;63;55 a 64;Jubilado;Divorciado;Universitario;No;438000;No;No;Celular;0;Si
430;69;65 a mas;Jubilado;Casado;Enseñanza Básica;No;0;No;No;Celular;6;No
431;62;55 a 64;Jubilado;Soltero;Universitario;No;1285000;No;No;Fono Particular;9;No
432;63;55 a 64;Jubilado;Divorciado;Universitario;No;402000;No;No;Celular;0;No
433;61;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;2321000;No;No;Celular;6;No
434;63;55 a 64;Jubilado;Divorciado;Técnico Profesional;No;392000;No;No;Fono Particular;0;Si
435;65;65 a mas;Jubilado;Casado;Universitario;No;2064000;No;No;Celular;1;No
436;63;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3020000;No;No;Fono Particular;3;Si
437;61;55 a 64;Trabajador Dependiente;Casado;Universitario;No;29941000;No;No;Fono Particular;3;No
438;63;55 a 64;Jubilado;Divorciado;Universitario;No;275000;No;No;Celular;1;No
439;66;65 a mas;Jubilado;Casado;Universitario;No;1712000;No;No;Celular;0;Si
440;68;65 a mas;Jubilado;Divorciado;Enseñanza Media;No;0;No;No;Celular;1;No
441;67;65 a mas;Empresario;Casado;Universitario;No;15265000;No;No;Celular;2;No
442;63;55 a 64;Jubilado;Casado;Universitario;No;2651000;No;No;Celular;0;No
443;63;55 a 64;Jubilado;Casado;Universitario;No;4388000;No;No;Celular;3;No
444;60;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;2600000;No;No;Celular;1;Si
445;68;65 a mas;Jubilado;Casado;Universitario;No;5715000;No;No;Celular;0;Si
446;63;55 a 64;Técnico;Casado;Técnico Profesional;No;383000;No;No;Celular;3;No
447;62;55 a 64;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;1311000;No;No;Celular;1;Si
448;63;55 a 64;Jubilado;Casado;Universitario;No;653000;No;No;Fono Particular;1;Si
449;64;55 a 64;Jubilado;Divorciado;Universitario;No;5584000;No;No;Celular;0;Si
450;63;55 a 64;Jubilado;Casado;Universitario;No;2651000;No;No;Celular;2;No
451;67;65 a mas;Jubilado;Casado;Enseñanza Media;No;91000;No;No;Fono Particular;0;No
452;65;65 a mas;Jubilado;Divorciado;Universitario;No;1236000;Si;No;Celular;0;Si
453;68;65 a mas;Jubilado;Casado;Universitario;No;14220000;Si;No;Celular;0;Si
454;63;55 a 64;Jubilado;Casado;Universitario;No;4847000;No;No;Celular;0;No
455;68;65 a mas;Jubilado;Casado;Enseñanza Básica;No;0;No;No;Celular;0;No
456;62;55 a 64;Jubilado;Divorciado;Universitario;No;4380000;No;No;Celular;0;Si
457;61;55 a 64;Trabajador Dependiente;Soltero;Universitario;No;1285000;No;No;Fono Particular;0;No
458;61;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3895000;No;No;Celular;0;No
459;60;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;2600000;No;No;Celular;0;Si
460;64;55 a 64;Jubilado;Casado;Universitario;No;1651000;No;No;Celular;0;No
461;65;65 a mas;Jubilado;Casado;Enseñanza Media;No;3000;No;No;Celular;1;No
462;68;65 a mas;Jubilado;Divorciado;Universitario;No;261000;No;No;Celular;0;No
463;64;55 a 64;Gerente;Casado;Universitario;No;13297000;No;No;Celular;2;No
464;60;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;10394000;No;No;Fono Particular;0;No
465;64;55 a 64;Jubilado;Casado;Técnico Profesional;No;1741000;No;No;Celular;0;No
466;67;65 a mas;Jubilado;Divorciado;Universitario;No;1729000;No;No;Celular;0;Si
467;65;65 a mas;Jubilado;Casado;Universitario;No;2064000;No;No;Celular;3;No
468;64;55 a 64;Jubilado;Casado;Universitario;No;1696000;No;No;Celular;0;Si
469;68;65 a mas;Jubilado;Casado;Universitario;No;2988000;No;No;Fono Particular;0;Si
470;66;65 a mas;Jubilado;Casado;Técnico Profesional;No;362000;No;No;Fono Particular;0;No
471;62;55 a 64;Jubilado;Casado;Universitario;No;2850000;No;No;Celular;0;Si
472;64;55 a 64;Jubilado;Casado;Universitario;No;4657000;No;No;Celular;0;Si
473;63;55 a 64;Jubilado;Casado;Universitario;No;653000;No;No;Fono Particular;0;Si
474;66;65 a mas;Técnico;Casado;Técnico Profesional;No;353000;No;No;Celular;2;No
475;60;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;3104000;No;No;Fono Particular;1;No
476;60;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;3230000;No;No;Celular;3;Si
477;62;55 a 64;Trabajador Independiente;Casado;Enseñanza Media;No;5946000;No;No;Celular;0;No
478;68;65 a mas;Jubilado;Casado;Universitario;No;1998000;No;No;Celular;0;No
479;61;55 a 64;Trabajador Dependiente;Casado;Universitario;No;2887000;No;No;Celular;0;Si
480;63;55 a 64;Jubilado;Casado;Universitario;No;4388000;No;No;Celular;0;Si
481;63;55 a 64;Técnico;Casado;Técnico Profesional;No;383000;No;No;Celular;0;Si
482;62;55 a 64;Jubilado;Casado;Universitario;No;3561000;No;No;Fono Particular;0;Si
483;66;65 a mas;Jubilado;Casado;Universitario;No;2171000;No;No;Celular;0;No
484;66;65 a mas;Trabajador Dependiente;Casado;Enseñanza Básica;No;227000;No;No;Celular;0;No
485;62;55 a 64;Jubilado;Casado;Universitario;No;951000;No;Si;Celular;0;No
486;67;65 a mas;Jubilado;Casado;Universitario;No;1486000;No;No;Fono Particular;0;No
487;62;55 a 64;Jubilado;Divorciado;Universitario;No;780000;No;No;Fono Particular;0;No
488;66;65 a mas;Jubilado;Casado;Universitario;No;2575000;No;No;Fono Particular;0;Si
489;59;55 a 64;Trabajador Dependiente;Casado;Técnico Profesional;No;647000;No;No;Fono Particular;1;No
490;65;65 a mas;Jubilado;Casado;Universitario;No;3782000;No;No;Celular;0;No
491;62;55 a 64;Jubilado;Divorciado;Universitario;No;383000;No;No;Celular;0;No
492;62;55 a 64;Jubilado;Casado;Universitario;No;6422000;No;No;Celular;0;Si
493;64;55 a 64;Jubilado;Casado;Técnico Profesional;No;1236000;No;No;Celular;0;No
494;62;55 a 64;Jubilado;Casado;Universitario;No;7781000;No;No;Celular;0;No
495;66;65 a mas;Gerente;Casado;Universitario;No;5563000;No;No;Celular;0;No
496;63;55 a 64;Trabajador Dependiente;Casado;Universitario;No;4000;No;No;Celular;9;No
497;63;55 a 64;Jubilado;Divorciado;Universitario;No;4531000;No;No;Celular;0;No
498;64;55 a 64;Jubilado;Casado;Universitario;No;1164000;No;No;Fono Particular;2;No
499;67;65 a mas;Jubilado;Divorciado;Universitario;No;828000;No;No;Celular;0;No
500;61;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;2346000;No;No;Celular;6;No
501;62;55 a 64;Jubilado;Casado;Universitario;No;1310000;No;No;Celular;1;No
502;59;55 a 64;Gerente;Casado;Universitario;No;1295000;No;No;Celular;0;No
503;64;55 a 64;Jubilado;Casado;Universitario;No;15834000;No;No;Celular;1;No
504;62;55 a 64;Jubilado;Casado;Universitario;No;4982000;No;No;Celular;0;No
505;63;55 a 64;Jubilado;Casado;Universitario;No;616000;No;No;Celular;1;No
506;60;55 a 64;Trabajador Dependiente;Casado;Universitario;No;2815000;No;No;Celular;1;No
507;60;55 a 64;Trabajador Dependiente;Casado;Universitario;No;2626000;No;No;Fono Particular;2;No
508;59;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;3230000;No;No;Celular;1;No
509;62;55 a 64;Jubilado;Casado;Universitario;No;2795000;No;No;Celular;0;Si
510;62;55 a 64;Jubilado;Divorciado;Universitario;No;482000;No;No;Fono Particular;2;Si
511;60;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1024000;No;No;Celular;0;No
512;60;55 a 64;Trabajador Dependiente;Casado;Técnico Profesional;No;853000;No;No;Celular;0;No
513;62;55 a 64;Jubilado;Divorciado;Universitario;No;275000;No;No;Celular;0;No
514;63;55 a 64;Gerente;Casado;Universitario;No;13297000;No;No;Celular;0;No
515;67;65 a mas;Jubilado;Divorciado;Universitario;No;4572000;No;No;Celular;16;No
516;67;65 a mas;Jubilado;Casado;Universitario;No;324000;No;No;Celular;7;No
517;67;65 a mas;Jubilado;Casado;Enseñanza Media;No;0;No;No;Celular;5;No
518;66;65 a mas;Jubilado;Divorciado;Universitario;No;6850000;No;No;Fono Particular;4;No
519;65;65 a mas;Jubilado;Casado;Universitario;No;3782000;No;No;Celular;1;No
520;66;65 a mas;Gerente;Casado;Universitario;No;10171000;No;No;Celular;0;No
521;66;65 a mas;Empresario;Casado;Universitario;No;15265000;No;No;Celular;0;No
522;61;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3075000;No;No;Fono Particular;0;No
523;61;55 a 64;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;1311000;No;No;Celular;0;Si
524;61;55 a 64;Trabajador Dependiente;Casado;Técnico Profesional;No;4290000;No;No;Fono Particular;0;No
525;65;65 a mas;Trabajador Dependiente;Casado;Universitario;No;6797000;No;No;Celular;0;No
526;60;55 a 64;Trabajador Dependiente;Casado;Universitario;No;3175000;No;No;Celular;0;No
527;62;55 a 64;Jubilado;Casado;Universitario;No;1310000;No;No;Celular;0;No
528;59;55 a 64;Trabajador Dependiente;Casado;Universitario;No;44000;No;No;Celular;2;No
529;63;55 a 64;Jubilado;Casado;Universitario;No;6538000;No;No;Celular;0;Si
530;67;65 a mas;Jubilado;Soltero;Enseñanza Básica;No;0;No;No;Fono Particular;0;No
531;64;55 a 64;Jubilado;Casado;Universitario;No;15834000;No;No;Fono Particular;0;No
532;62;55 a 64;Jubilado;Casado;Universitario;No;8897000;No;No;Celular;0;No
533;59;55 a 64;Trabajador Dependiente;Divorciado;Universitario;No;3104000;No;No;Fono Particular;0;No
534;61;55 a 64;Trabajador Dependiente;Casado;Enseñanza Básica;No;2346000;No;No;Celular;2;No
535;59;55 a 64;Trabajador Dependiente;Casado;Universitario;No;1853000;No;No;Fono Particular;0;Si
536;60;55 a 64;Trabajador Dependiente;Casado;Universitario;No;2626000;No;No;Celular;0;Si
537;67;65 a mas;Jubilado;Divorciado;Enseñanza Media;No;0;No;No;Celular;0;No
538;64;55 a 64;Jubilado;Casado;Universitario;No;1164000;No;No;Fono Particular;0;No
539;63;55 a 64;Jubilado;Casado;Universitario;No;616000;No;No;Celular;0;No
